"name","city","state","country","address","Longitude","Latitude","Municipalities","Website",""
"Palestine Cemetery","Laurel"," Mississippi"," United States","45-99 College Dr Laurel, Jones, Mississippi, 39440 United States","-89.143059","31.737221"," Jones","",""
"Spangler Cemetery","Dillsboro"," Indiana"," United States","13422-13822 Redwine Ln Dillsboro, Dearborn, Indiana, 47018 United States","-85.072502","39.003059"," Dearborn","",""
"South Union Cemetery","Kokomo"," Indiana"," United States","1-131 County Road N 1050 W Kokomo, Howard, Indiana, 46901 United States","-86.328613","40.475559"," Howard","",""
"Sparks Cemetery","Pittsboro"," Indiana"," United States","5484-5498 E County Road 750 N Pittsboro, Hendricks, Indiana, 46167 United States","-86.42985549869","39.872848066781"," Hendricks","",""
"Spangler Cemetery","Clinton"," Indiana"," United States","1607 County Road 1500 S Clinton, Vermillion, Indiana, 47842 United States","-87.494193236772","39.664984286861"," Vermillion","",""
"Saint John German Lutheran Cemetery","Waucoma"," Iowa"," United States","2018-2034 County Highway V56 Waucoma, Chickasaw, Iowa, 52171 United States","-92.145958746037","43.063727576566"," Chickasaw","",""
"South Side Cemetery","Milton"," Indiana"," United States","3510 Holtsclaw Rd Milton, Wayne, Indiana, 47357 United States","-85.157594681298","39.780979391083"," Wayne","",""
"Sparklin Cemetery","Goshen"," Indiana"," United States","66001-66499 S Main St Goshen, Elkhart, Indiana, 46526 United States","-85.828056","41.533058"," Elkhart","",""
"South Pleasant Cemetery","Silver Lake"," Indiana"," United States","West 1400 North Silver Lake, Wabash, Indiana, 46962 United States","-85.891967","41.028741"," Wabash","",""
"Saint John Evangelical Lutheran Church Cemetery","Waterloo"," Iowa"," United States","4000-4496 E Mt Vernon Rd Waterloo, Black Hawk, Iowa, 50703 United States","-92.25639","42.58444"," Black Hawk","",""
"South View Cemetery","Nashville"," Indiana"," United States","Jackson Branch Rd Nashville, Brown, Indiana, 47448 United States","-86.250557","39.209721"," Brown","",""
"Sowles Cemetery","Angola"," Indiana"," United States","2998 N Wayne St Angola, Steuben, Indiana, 46703 United States","-84.999443","41.669441"," Steuben","",""
"Southport Cemetery","Indianapolis"," Indiana"," United States","2700 E. Southport Rd Indianapolis, Marion, Indiana United States","-86.116432723635","39.665474386094"," Marion","",""
"South Park Cemetery","Greensburg"," Indiana"," United States","599 S East St Greensburg, Decatur, Indiana, 47240 United States","-85.481392","39.33139"," Decatur","",""
"Southlawn Cemetery","South Bend"," Indiana"," United States","61430 US 31 Hwy South Bend, St. Joseph, Indiana, 46614 United States","-86.249718","41.603062"," St. Joseph","",""
"South Whitley Cemetery","Cleveland"," Indiana"," United States","Highway 14 Cleveland, Whitley, Indiana, 46787 United States","-85.635801880946","41.079943873302"," Whitley","",""
"South Park Cemetery","Columbia City"," Indiana"," United States","1541-1699 Indiana 205 Columbia City, Whitley, Indiana, 46725 United States","-85.493889","41.139439"," Whitley","",""
"Saint John Evangelical Lutheran Cemetery","Ireton"," Iowa"," United States","4700-4798 Fir Ave Ireton, Sioux, Iowa, 51027 United States","-96.254891661378","42.958908369873"," Sioux","",""
"Southlawn Cemetery","South Bend"," Indiana"," United States","61080 U.S. 31 South Bend, St Joseph, Indiana, 46614 United States","-86.254173","41.604172"," St Joseph","",""
"Saint John Evangelical Lutheran Cemetery","Essex"," Iowa"," United States","1260 130th Street Essex, Page, Iowa, 51638 United States","-95.336113","40.851391"," Page","",""
"Saint John Cemetery","Le Mars"," Iowa"," United States","25504-25598 County Road C12 Le Mars, Plymouth, Iowa, 51031 United States","-96.322414169313","42.894070782302"," Plymouth","",""
"Saint John German Lutheran Cemetery","Kalona"," Iowa"," United States","5201-5241 Sharon Center Rd Kalona, Johnson, Iowa, 52247 United States","-91.66806","41.55417"," Johnson","",""
"Saint John Cemetery","Palmer"," Iowa"," United States","59252-59312 300th Ave Palmer, Pocahontas, Iowa, 50571 United States","-94.520613644183","42.627161032985"," Pocahontas","",""
"South Scott Cemetery","Angola"," Indiana"," United States","3510-3590 E Metz Rd Angola, Steuben, Indiana, 46703 United States","-84.92461856087","41.620528351893"," Steuben","",""
"Saint John Church Of Christ Cemetery","Newell"," Iowa"," United States","1844 555th St Newell, Buena Vista, Iowa, 50568 United States","-95.043627578047","42.711295119025"," Buena Vista","",""
"Saint John Cemetery","Guttenberg"," Iowa"," United States","35005-35045 County Highway C43 Guttenberg, Clayton, Iowa, 52052 United States","-91.113233197066","42.749904636521"," Clayton","",""
"Saint John Cemetery","Clarion"," Iowa"," United States","2353-2363 220th St Clarion, Wright, Iowa, 50525 United States","-93.70389","42.7325"," Wright","",""
"Saint John Cemetery","Delhi"," Iowa"," United States","500-598 Lexington St Delhi, Delaware, Iowa, 52223 United States","-91.33472","42.43111"," Delaware","",""
"Saint John Evangelical Lutheran Cemetery","Sumner"," Iowa"," United States","1999-2001 Viking Ave Sumner, Bremer, Iowa, 50674 United States","-92.14083","42.75528"," Bremer","",""
"Saint John Cemetery","New Providence"," Iowa"," United States","1287-1339 105th St New Providence, Marshall, Iowa, 50206 United States","-93.170913001331","42.201987686346"," Marshall","",""
"Saint John Cemetery","State Center"," Iowa"," United States","1362-1370 200th St State Center, Marshall, Iowa, 50247 United States","-93.165","42.06278"," Marshall","",""
"Saint John Evangelical Cemetery","Monticello"," Iowa"," United States","18941-18999 Iowa 38 Monticello, Jones, Iowa, 52310 United States","-91.142131363499","42.207615504197"," Jones","",""
"Saint John Cemetery","Sumner"," Iowa"," United States","1422 Usher Ave Sumner, Bremer, Iowa, 50674 United States","-92.16083","42.84472"," Bremer","",""
"Price Cemetery","Eubank"," Kentucky"," United States","4136-4708 Old Bull Rd Eubank, Pulaski, Kentucky, 42567 United States","-84.544767657849","37.203340305406"," Pulaski","",""
"Prewitt Cemetery","Winchester"," Kentucky"," United States","Winchester, Clark, Kentucky United States","-84.120277","38.049171"," Clark","",""
"Saint John Cemetery","Gilmore City"," Iowa"," United States","32001-32999 520th St Gilmore City, Pocahontas, Iowa, 50541 United States","-94.46722","42.73333"," Pocahontas","",""
"Price Cemetery","Mayfield"," Kentucky"," United States","2-162 Price Cemetery Rd Mayfield, Graves, Kentucky, 42066 United States","-88.760559","36.697781"," Graves","",""
"Price Cemetery","Benton"," Kentucky"," United States","2479-2569 County Road 1115 Benton, Marshall, Kentucky, 42025 United States","-88.233489229482","36.860458479328"," Marshall","",""
"Prewitt Cemetery","Caneyville"," Kentucky"," United States","County Road 1840 Caneyville, Grayson, Kentucky, 42721 United States","-86.41245477361","37.50408691888"," Grayson","",""
"Price Cemetery","Chaplin"," Kentucky"," United States","1751-2359 Love Ridge Rd Chaplin, Nelson, Kentucky, 40012 United States","-85.168664068804","37.897998687052"," Nelson","",""
"Prewitt Cemetery","Mt Sterling"," Kentucky"," United States","Unnamed Rd Mt Sterling, Montgomery, Kentucky, 40353 United States","-83.998080256481","38.022066566896"," Montgomery","",""
"Saint John Cemetery","Coggon"," Iowa"," United States","614-684 2nd St S Coggon, Linn, Iowa, 52218 United States","-91.53139","42.27222"," Linn","",""
"Saint John Cemetery","Independence"," Iowa"," United States","1211-1213 1st Ave NE Independence, Buchanan, Iowa, 50644 United States","-91.89583","42.48222"," Buchanan","",""
"Preston Cemetery","Custer"," Kentucky"," United States","Church of God-Dryer Rd Custer, Breckinridge, Kentucky, 40115 United States","-86.215338276502","37.738117354996"," Breckinridge","",""
"Preston Cemetery","Paintsville"," Kentucky"," United States","551-2118 Rockhouse Rd Paintsville, Johnson, Kentucky, 41240 United States","-82.785828","37.826672"," Johnson","",""
"Prather-Yanders Cemetery","Nancy"," Kentucky"," United States","1879 Prather Drive Nancy, Pulaski, Kentucky, 42544 United States","-84.690113","37.055071"," Pulaski","",""
"Preston Cemetery","Caneyville"," Kentucky"," United States","Caneyville, Grayson, Kentucky United States","-86.408058","37.35611"," Grayson","",""
"Preston Cemetery","Thelma"," Kentucky"," United States","Childers Dr Thelma, Johnson, Kentucky, 41260 United States","-82.760834","37.828609"," Johnson","",""
"Prather Cemetery","Willisburg"," Kentucky"," United States","Willisburg, Washington, Kentucky United States","-85.102783","37.799438"," Washington","",""
"Prather Cemetery","Nancy"," Kentucky"," United States","299-301 Linus Keeney Rd Nancy, Pulaski, Kentucky, 42544 United States","-84.71611","36.99361"," Pulaski","",""
"Prater Cemetery","Prestonsburg"," Kentucky"," United States","9203-9243 Kentucky 114 Prestonsburg, Floyd, Kentucky, 41653 United States","-82.90139","37.664719"," Floyd","",""
"Powers Cemetery","Williamsburg"," Kentucky"," United States","300-306 Powers Cemetary Rd Williamsburg, Whitley, Kentucky, 40769 United States","-84.054169","36.699718"," Whitley","",""
"Saint John Cemetery","Cedar Rapids"," Iowa"," United States","1800-1898 14th Ave SE Cedar Rapids, Linn, Iowa, 52401 United States","-91.64333","41.9725"," Linn","",""
"Prater Cemetery","Hueysville"," Kentucky"," United States","Prater Fork Hueysville, Floyd, Kentucky, 41640 United States","-82.840700675664","37.527028773645"," Floyd","",""
"Preece Cemetery","Louisa"," Kentucky"," United States","Louisa, Lawrence, Kentucky United States","-82.603846176453","38.098999731579"," Lawrence","",""
"Preston Hall Cemetery","undefined"," Kentucky"," United States","State Highway 179 undefined, Harlan, Kentucky, 40823 United States","-83.007154454149","36.965731461092"," Harlan","",""
"Pleasant Green Cemetery","Glasgow"," Missouri"," United States","130-176 County Road 218 Glasgow, Howard, Missouri, 65254 United States","-92.795410345978","39.185806005028"," Howard","",""
"Powers Cemetery","Frenchburg"," Kentucky"," United States","County Road 1240 Frenchburg, Menifee, Kentucky, 40316 United States","-83.538651191956","37.922985710921"," Menifee","",""
"Platte Valley Cemetery","Bolckow"," Missouri"," United States","40000-40050 Liberty Rd Bolckow, Nodaway, Missouri, 64427 United States","-94.769548509261","40.141195158387"," Nodaway","",""
"Plattners Cemetery","Morrison"," Missouri"," United States","County Route 244 Morrison, Osage, Missouri, 65061 United States","-91.665558","38.57972"," Osage","",""
"Pleasant Garden (Rheems) Cemetery","Van Buren"," Missouri"," United States","34201 East Hendricks Road Van Buren, Jackson, Missouri, 64070 United States","-94.189579194411","38.854170298999"," Jackson","",""
"Plank Cemetery","Salem"," Missouri"," United States","Unnamed Rd Salem, Dent, Missouri, 65560 United States","-91.615562","37.708611"," Dent","",""
"Plainview Cemetery","Chula"," Missouri"," United States","Liv 257 Chula, Livingston, Missouri, 64635 United States","-93.474442","39.929169"," Livingston","",""
"Pleasant Grove","Advance Pike Township"," Missouri"," United States","County Road 307 Advance Pike Township, Stoddard, Missouri, 63730 United States","-89.889412","37.016348"," Stoddard","",""
"Pitts Cemetery","Polk"," Missouri"," United States","County Road 311 Polk, Hickory, Missouri, 65724 United States","-93.284721","37.850281"," Hickory","",""
"Pleasant Grove Cemetery ","North Township"," Missouri"," United States","County Road 54 North Township, Dade, Missouri, 65661 United States","-93.891666","37.498092"," Dade","",""
"Pitts Chapel Cemetery","Harrisonville"," Missouri"," United States","27024-27598 Missouri Ee Harrisonville, Cass, Missouri, 64701 United States","-94.279167","38.68639"," Cass","",""
"Pitts Cemetery","Kimberling City"," Missouri"," United States","Kimberling City, Stone, Missouri, 65686 United States","-93.452499","36.596668"," Stone","",""
"Prather Family Cemetery","Poplar Level Louisville"," Kentucky"," United States","Sheridan Avenue Poplar Level Louisville, Jefferson, Kentucky, 40213 United States","-85.707526953358","38.209674913061"," Jefferson","",""
"Pitt Cemetery","Bolivar"," Missouri"," United States","State Highway J Bolivar, Hickory, Missouri, 65724 United States","-93.355003","37.835831"," Hickory","",""
"Pisgah Cemetery","Elmwood"," Missouri"," United States","County Road 309 Elmwood, Saline, Missouri, 65321 United States","-93.441131339974","39.072140696279"," Saline","",""
"Plank Cemetery","Marshfield"," Missouri"," United States","850-880 Rifle Range Rd Marshfield, Webster, Missouri, 65706 United States","-92.882445203849","37.374924380985"," Webster","",""
"Pitman Cemetery","O'Fallon"," Missouri"," United States","Savannah Cir O'Fallon, St Charles, Missouri, 63368 United States","-90.68506298216","38.749588211482"," St Charles","",""
"Pisgah Cemetery","Chilhowee"," Missouri"," United States","549-551 SW 800th Rd Chilhowee, Johnson, Missouri, 64733 United States","-93.861938","38.647499"," Johnson","",""
"Mennonite Cemetery","Eureka"," Illinois"," United States","County Road 1800 E Eureka, Woodford, Illinois, 61530 United States","-89.195276224385","40.685989826423"," Woodford","",""
"Mennonite Cemetery","Roanoke"," Illinois"," United States","County Road 1600 E Roanoke, Woodford, Illinois, 61561 United States","-89.23426738888","40.768770510122"," Woodford","",""
"Platte City Cemetery","Platte City"," Missouri"," United States"," Pansy Dr Platte City, Platte, Missouri, 64079 United States","-94.779026749458","39.374735383684"," Platte","",""
"Plainview Cemetery","Perkins"," Missouri"," United States","Perkins, Scott, Missouri, 63774 United States","-89.772296625551","37.092860396128"," Scott","",""
"Meneese Cemetery","Goreville"," Illinois"," United States","1050 Illinois Highway 37 Goreville, Williamson, Illinois, 62939 United States","-88.976669","37.609718"," Williamson","",""
"Meng Cemetery","New Athens"," Illinois"," United States","3949 Ruh Rd New Athens, St Clair, Illinois, 62264 United States","-89.885476045955","38.363056757543"," St Clair","",""
"Pittsville Cemetery","Holden Jackson Township"," Missouri"," United States","1293 Northwest US Highway 50 Holden Jackson Township, Johnson, Missouri, 64040 United States","-93.985268","38.851285"," Johnson","",""
"Memorial Gardens Cemetery","Beecher City"," Illinois"," United States","S Charles St Beecher City, Effingham, Illinois, 62414 United States","-88.78611","39.180561"," Effingham","",""
"Pitcher Cemetery ","Blue"," Missouri"," United States","3306 Blue Ridge Blvd Blue, Jackson, Missouri, 64052 United States","-94.470564935629","39.063687617627"," Jackson","",""
"Memorial Park Cemetery","Staunton"," Illinois"," United States","1850-1912 Illinois 4 Staunton, Macoupin, Illinois, 62088 United States","-89.794691335227","39.029285405288"," Macoupin","",""
"Pisgah Cemetery","Phillipsburg"," Missouri"," United States","County Road 32-150 Phillipsburg, Dallas, Missouri, 65722 United States","-92.921692287034","37.598092521527"," Dallas","",""
"Memorial Park Cemetery","Benton"," Illinois"," United States","300-412 1st St Benton, Franklin, Illinois, 62812 United States","-88.921944","37.993328"," Franklin","",""
"Memorial Gardens Cemetery","Mt Vernon"," Illinois"," United States","N Ashland Ln Mt Vernon, Jefferson, Illinois, 62864 United States","-89.022567113845","38.306296530432"," Jefferson","",""
"Melvin Cemetery","Melvin"," Illinois"," United States","Unnamed Rd Melvin, Ford, Illinois, 60952 United States","-88.246109","40.584999"," Ford","",""
"Meisenheimer Cemetery","Flora"," Illinois"," United States","5350 Old US Hwy 50 Flora, Clay, Illinois, 62839 United States","-88.555","38.647499"," Clay","",""
"Melvin Cemetery","West Frankfort"," Illinois"," United States","17518-17620 Parrish Rd West Frankfort, Franklin, Illinois, 62896 United States","-88.833061","37.939442"," Franklin","",""
"Melrose Chapel Cemetery","Quincy"," Illinois"," United States","3421 S 36th St Quincy, Adams, Illinois, 62301 United States","-91.358911778878","39.889422833816"," Adams","",""
"Meharry Cemetery","Paxton"," Illinois"," United States","1501-1539 E 500N Rd Paxton, Ford, Illinois, 60957 United States","-88.169849409182","40.472263312506"," Ford","",""
"Meints Cemetery","Clayton"," Illinois"," United States","Unnamed Rd Clayton, Adams, Illinois, 62324 United States","-90.959750465987","40.099077103174"," Adams","",""
"Palestine Cemetery","Potts Camp"," Mississippi"," United States","Beck Springs Rd Potts Camp, Benton, Mississippi, 38659 United States","-89.240829","34.686668"," Benton","",""
"Palestine Cemetery","Plantersville"," Mississippi"," United States","440-444 County Road 598 Plantersville, Lee, Mississippi, 38862 United States","-88.577217","34.163059"," Lee","",""
"Medsker Cemetery","West York"," Illinois"," United States","12493-12999 E 550th Rd West York, Clark, Illinois, 62478 United States","-87.777026845703","39.231926310191"," Clark","",""
"Memorial Park Cemetery","Galesburg City Township"," Illinois"," United States","2368 W. Main Street Galesburg City Township, Knox, Illinois, 61401 United States","-90.4078","40.9458"," Knox","",""
"Painters Cemetery","Natchez"," Mississippi"," United States","Unnamed Rd Natchez, Adams, Mississippi, 39120 United States","-91.321938","31.709999"," Adams","",""
"Memory Gardens Cemetery","Arlington Heights"," Illinois"," United States","2501 E Euclid Ave Arlington Heights, Cook, Illinois, 60004 United States 
                         
                    ","-87.952782","42.08667"," Cook","https://www.dignitymemorial.com/funeral-homes/arlington-heights-il/memory-gardens-cemetery/0797",""
"Memorial Park Cemetery","Clinton"," Illinois"," United States","Walnut St Clinton, De Witt, Illinois, 61727 United States","-88.968525809486","40.162462118539"," De Witt","",""
"Paine Cemetery","New Hebron"," Mississippi"," United States","Payne-Cole Rd New Hebron, Jefferson Davis, Mississippi, 39140 United States","-89.913612","31.69389"," Jefferson Davis","",""
"Paine Chapel Cemetery","West Point"," Mississippi"," United States","10042-10096 Paine Field Rd West Point, Monroe, Mississippi, 39773 United States","-88.631619269326","33.687764636564"," Monroe","",""
"Page Cemetery","Saucier"," Mississippi"," United States","21038-21144 Riceville Rd Saucier, Harrison, Mississippi, 39574 United States","-89.290833","30.59111"," Harrison","",""
"Paige cemetery","Pearl River"," Mississippi"," United States","196 Old Crossroads East Pearl River, Mississippi, 39470 United States","-89.764329982895","30.786257141287","","",""
"Memorial Park Cemetery","Pontiac"," Illinois"," United States","Old Route 66 Pontiac, Livingston, Illinois, 61764 United States","-88.590497899427","40.934892849001"," Livingston","",""
"Memorial Lawn Cemetery","Jacksonville"," Illinois"," United States","Unnamed Rd Jacksonville, Morgan, Illinois, 62650 United States","-90.226535188127","39.671755817456"," Morgan","",""
"Memorial Park Cemetery","Skokie"," Illinois"," United States","9900 Gross Point Road Skokie, Cook, Illinois, 60076 United States 
                         
                    ","-87.73917","42.06028"," Cook","http://www.memparkcemetery.com/",""
"Pack Cemetery","Lauderdale"," Mississippi"," United States","8169-8519 Raymond Cobb Rd Lauderdale, Lauderdale, Mississippi, 39335 United States","-88.427798711651","32.472794266568"," Lauderdale","",""
"Oxberry Cemetery","Holcomb"," Mississippi"," United States","Turkeyfoot Rd Holcomb, Grenada, Mississippi, 38940 United States","-90.034439","33.790279"," Grenada","",""
"Ozark Cemetery","Marietta"," Mississippi"," United States","Ozark Methodist Church Rd Marietta, Itawamba, Mississippi, 38856 United States","-88.463333","34.415001"," Itawamba","",""
"Packnett Cemetery","Centreville"," Mississippi"," United States","Centreville, Wilkinson, Mississippi, 39631 United States","-91.118057","31.06889"," Wilkinson","",""
"Page Cemetery","Raleigh"," Mississippi"," United States","Raleigh, Smith, Mississippi, 39153 United States","-89.543327","32.089169"," Smith","",""
"Owens Chapel Cemetery","Louisville"," Mississippi"," United States","Spay Rd Louisville, Choctaw, Mississippi, 39339 United States","-89.223245221491","33.142470478173"," Choctaw","",""
"Pachuta Cemetery","Pachuta"," Mississippi"," United States","E Pine St Pachuta, Clarke, Mississippi, 39347 United States","-88.874043334165","32.041164514847"," Clarke","",""
"Owens Cemetery","Summit"," Mississippi"," United States","1045-1115 Robert Ayers Rd Summit, Pike, Mississippi, 39666 United States","-90.440277","31.283331"," Pike","",""
"Owens Cemetery","Roxie"," Mississippi"," United States","Grainger Rd Roxie, Jefferson, Mississippi, 39661 United States","-90.978607","31.619169"," Jefferson","",""
"Owens Cemetery","Grenada"," Mississippi"," United States","Holcomb-Sweethome Rd Grenada, Grenada, Mississippi, 38901 United States","-89.881668","33.764721"," Grenada","",""
"South Lawn Cemetery","Dublin"," Indiana"," United States","Davis St Dublin, Wayne, Indiana, 47327 United States","-85.206673","39.808331"," Wayne","",""
"Owens Cemetery","Roxie"," Mississippi"," United States","1851 White Apple Road Roxie, Franklin, Mississippi, 39661 United States","-91.046434735666","31.481220680627"," Franklin","",""
"South Milford Cemetery","Wolcottville"," Indiana"," United States","7805-7999 E County Road 800 S Wolcottville, LaGrange, Indiana, 46795 United States","-85.27639","41.526669"," LaGrange","",""
"South Cemetery","Sullivan"," Indiana"," United States","3868 South County Road 150 West Sullivan, Sullivan, Indiana, 47882 United States","-87.442246384039","39.02875324899"," Sullivan","",""
"Owens Cemetery","Pinola"," Mississippi"," United States","Mississippi 43 Pinola, Simpson, Mississippi, 39149 United States","-89.987789256619","31.789307064104"," Simpson","",""
"Oxford Memorial Cemetery","Oxford"," Mississippi"," United States","416-438 North 16th Street Oxford, Lafayette, Mississippi, 38655 United States","-89.512563","34.369112"," Lafayette","",""
"Solsberry Cemetery","Solsberry"," Indiana"," United States","450 N Solsberry, Greene, Indiana, 47459 United States","-86.734169","39.087219"," Greene","",""
"Snyder Cemetery","Solsberry"," Indiana"," United States","8496 Vilas Rd Solsberry, Owen, Indiana, 47459 United States","-86.83889","39.166939"," Owen","",""
"Padgett Cemetery","Perkinston"," Mississippi"," United States","43 McDonald Road Perkinston, Stone, Mississippi, 39573 United States","-89.131488938937","30.777846630163"," Stone","",""
"Snyders Chapel Cemetery","Morgan"," Indiana"," United States","13201-13581 Snyders Chapel Road Northeast Morgan, Harrison, Indiana, 47164 United States","-86.051428817796","38.396724058289"," Harrison","",""
"Sonner Fleshmen Cemetery","Washington"," Indiana"," United States","New Amsterdam Road Southwest New Amsterdam Road Southwest Washington, Harrison, Indiana, 47110 United States","-86.25275","38.0931"," Harrison","",""
"Snyder Cemetery","Carlisle"," Indiana"," United States","1666-1762 E County Road 550 S Carlisle, Sullivan, Indiana, 47838 United States","-87.378326","39.002781"," Sullivan","",""
"Snow Cemetery","West Harrison"," Indiana"," United States","2562-2594 Snow Hill Rd West Harrison, Franklin, Indiana, 47060 United States","-84.862939322395","39.326983123303"," Franklin","",""
"Snow Cemetery","Geneva"," Indiana"," United States","9101-9299 U.S. 27 Geneva, Adams, Indiana, 46740 United States","-84.953613","40.613892"," Adams","",""
"Sorter Cemetery","Kinderhook"," Indiana"," United States","590 South Angola Road Kinderhook, Branch, Indiana, 49036 United States","-85.005402412338","41.827494883559"," Branch","",""
"South Germany/Zion Cemetery","Rochester Richland Township"," Indiana"," United States","4598-4876 West 475 North Rochester Richland Township, Fulton, Indiana, 46975 United States","-86.332439999995","41.123996982908"," Fulton","",""
"Snow Cemetery","Poneto"," Indiana"," United States","8000-8998 S 450 W Poneto, Wells, Indiana, 46781 United States","-85.310294905025","40.621092163108"," Wells","",""
"Saint John Cemetery","Clarence"," Iowa"," United States","1713 140th St Clarence, Cedar, Iowa, 52216 United States","-91.031187202379","41.889065258566"," Cedar","",""
"Saint John Cemetery","Newton"," Iowa"," United States","8540 E 20th St N Newton, Jasper, Iowa, 50208 United States","-93.02861","41.810048092184"," Jasper","",""
"Snoddy Cemetery","Bowling Green"," Indiana"," United States","Unnamed Rd Bowling Green, Clay, Indiana, 47833 United States","-86.99778","39.357498"," Clay","",""
"Sodom Cemetery","Gosport"," Indiana"," United States","5552-5566 S Salem Rd Gosport, Morgan, Indiana, 47433 United States","-86.558509236311","39.347294621552"," Morgan","",""
"South Liberty Cemetery","Jackson"," Indiana"," United States","6401-7599 West Co Road 575 South Jackson, Orange, Indiana, 47432 United States","-86.585473269339","38.472297223956"," Orange","",""
"South Bend City Cemetery","South Bend"," Indiana"," United States","214 Elm Street South Bend, St Joseph, Indiana, 46616 United States","-86.26778","41.67808"," St Joseph","",""
"Snider Cemetery","Greenfield"," Indiana"," United States","1709-1799 N Buck Creek Rd Greenfield, Hancock, Indiana, 46140 United States","-85.943172544951","39.807349240387"," Hancock","",""
"Saint John Cemetery","Muscatine"," Iowa"," United States","2277 Independence Ave Muscatine, Muscatine, Iowa, 52761 United States","-91.214326691721","41.420055655279"," Muscatine","",""
"Saint John Cemetery","Boyden"," Iowa"," United States","3925-3929 290th St Boyden, Sioux, Iowa, 51234 United States","-96.015485847893","43.229307036248"," Sioux","",""
"Saint John Cemetery","Adair"," Iowa"," United States","3110 Union Ave Adair, Audubon, Iowa, 50002 United States","-94.702282270836","41.562332508841"," Audubon","",""
"Saint John Cemetery","Griswold"," Iowa"," United States","63000-63104 Upland Rd Griswold, Cass, Iowa, 51535 United States","-94.98389","41.21611"," Cass","",""
"Smithville Christian Cemetery","Clear Creek Township"," Indiana"," United States","7301-7393 South Fairfax Road Clear Creek Township, Monroe, Indiana United States","-86.502792","39.070661"," Monroe","",""
"Saint John Cemetery","Paullina"," Iowa"," United States","4784-4790 Oak Hill Ave Paullina, O'Brien, Iowa, 51046 United States","-95.780331593924","42.956347062835"," O'Brien","",""
"Saint John Cemetery","Britt"," Iowa"," United States","1295-1399 U.S. 18 Britt, Hancock, Iowa, 50423 United States","-93.717781","43.10556"," Hancock","",""
"Saint John Cemetery","Victor"," Iowa"," United States","2678-2684 CC Ave Victor, Iowa, Iowa, 52347 United States","-92.252215370516","41.618653322483"," Iowa","",""
"Saint John Cemetery","Cumming"," Iowa"," United States","Greenlee Ave Cumming, Warren, Iowa, 50061 United States","-93.75944","41.495"," Warren","",""
"Saint John Cemetery","Charter Oak"," Iowa"," United States","1884 140th St Charter Oak, Crawford, Iowa, 51439 United States","-95.59417","42.083328"," Crawford","",""
"Saint John Cemetery","Fenton"," Iowa"," United States","Unnamed Rd Fenton, Kossuth, Iowa, 50539 United States","-94.429055332156","43.223907150025"," Kossuth","",""
"Saint John Cemetery","Cylinder"," Iowa"," United States","5500-5520 360th St Cylinder, Palo Alto, Iowa, 50528 United States","-94.501690407413","43.12632735667"," Palo Alto","",""
"Saint John Cemetery","Adair"," Iowa"," United States","County Road N54 Adair, Adair, Iowa, 50002 United States","-94.6425","41.49028"," Adair","",""
"Saint John Cemetery","Andrew"," Iowa"," United States","301-399 E Madison St Andrew, Jackson, Iowa, 52030 United States","-90.588662146886","42.150855934656"," Jackson","",""
"Saint John Cemetery","Fonda"," Iowa"," United States","1241 220th St Fonda, Calhoun, Iowa, 50540 United States","-94.86760724231","42.474603469324"," Calhoun","",""
"Saint John Cemetery","Arcadia"," Iowa"," United States","270-298 E Center St Arcadia, Carroll, Iowa, 51430 United States","-95.03389","42.08556"," Carroll","",""
