"name","city","state","country","address","Longitude","Latitude","Municipalities","Website",""
"Stoney Creek Cemetery","Rochester"," Michigan"," United States","692-804 Romeo Rd Rochester, Oakland, Michigan, 48307 United States","-83.120166636969","42.691731550014"," Oakland","",""
"Miller Cemetery","Lagrange"," Indiana"," United States","3500-3748 S 300 W Lagrange, LaGrange, Indiana, 46761 United States","-85.482140307506","41.589012871478"," LaGrange","",""
"Stiles Cemetery","Lapeer"," Michigan"," United States","1855-1899 County Highway 50 Lapeer, Lapeer, Michigan, 48446 United States","-83.305654074955","43.082381322139"," Lapeer","",""
"South Side Cemetery","Edina"," Minnesota"," United States","5605 France Ave S Edina, Hennepin, Minnesota, 55410 United States","-93.327635424613","44.90214418359"," Hennepin","",""
"Miller Cemetery","Goshen"," Indiana"," United States","Unnamed Rd Goshen, Elkhart, Indiana, 46526 United States","-85.955002","41.554722"," Elkhart","",""
"Stevensville Cemetery","Stevensville"," Michigan"," United States","4933-5081 St Joseph Ave Stevensville, Berrien, Michigan, 49127 United States","-86.513590567053","42.027727312755"," Berrien","",""
"Miller Cemetery","Dana"," Indiana"," United States","Unnamed Rd Dana, Vermillion, Indiana, 47847 United States","-87.457932367097","39.856927649403"," Vermillion","",""
"Miller Cemetery","Greendale"," Indiana"," United States","U.S. 50 Greendale, Dearborn, Indiana, 47025 United States","-84.827499","39.14167"," Dearborn","",""
"Lutheran Emanuel Cemetery","Lytton"," Iowa"," United States","2891-2899 Yankee Ave Lytton, Sac, Iowa, 50561 United States","-94.87742806643","42.369103107055"," Sac","",""
"Miller Cemetery","Shelbyville"," Indiana"," United States","3585-3603 S Cemetery Rd Shelbyville, Shelby, Indiana, 46176 United States","-85.852654253968","39.473696645078"," Shelby","",""
"Miller Cemetery","Brazil"," Indiana"," United States","7240 North County Road 200 East Brazil, Clay, Indiana, 47834 United States","-87.073059","39.4925"," Clay","",""
"Miller Cemetery","Bargersville"," Indiana"," United States","5533 W Cr 144 Bargersville, Johnson, Indiana, 46106 United States","-86.210281","39.549438"," Johnson","",""
"Lutton Cemetery","South English"," Iowa"," United States","24700-24798 110th St South English, Keokuk, Iowa, 52335 United States","-92.134171","41.496391"," Keokuk","",""
"Lutheran Cemetery","Cylinder"," Iowa"," United States","5467-5473 330th St Cylinder, Palo Alto, Iowa, 50528 United States","-94.507585830692","43.169618276669"," Palo Alto","",""
"Lutheran Cemetery","Waucoma"," Iowa"," United States","2015-2035 County Highway V56 Waucoma, Chickasaw, Iowa, 52171 United States","-92.144722","43.063889"," Chickasaw","",""
"Miller Cemetery","Middlebury"," Indiana"," United States","2803-7143 County Road 126 Middlebury, Elkhart, Indiana, 46540 United States","-85.737016083345","41.620704923732"," Elkhart","",""
"Lutheran Cemetery","Swea City"," Iowa"," United States","Unnamed Rd Swea City, Kossuth, Iowa, 50590 United States","-94.354365119044","43.418494651549"," Kossuth","",""
"Lutheran Cemetery","What Cheer"," Iowa"," United States","16351-16399 160th Ave What Cheer, Keokuk, Iowa, 50268 United States","-92.296944","41.41"," Keokuk","",""
"United Cemetery","Winfield"," Kansas"," United States","5185 182nd Road Winfield, Cowley, Kansas, 67156 United States","-97.074722","37.213612"," Cowley","",""
"Luken Memorials, Inc.","Sioux City"," Iowa"," United States","1303 Zenith Drive Sioux City, Woodbury, Iowa, 51103 United States","-96.425224","42.49318"," Woodbury","",""
"Lucky Valley Cemetery","Anthon"," Iowa"," United States","Kossuth Ave Anthon, Woodbury, Iowa, 51004 United States","-95.942025648821","42.381625906963"," Woodbury","",""
"Union Valley Cemetery","Barnard"," Kansas"," United States","Unnamed Rd Barnard, Lincoln, Kansas, 67418 United States","-98.098250090984","39.175177401591"," Lincoln","",""
"Upchurch Cemetery","Norwich"," Kansas"," United States","13161-13285 SE 120 St Norwich, Kingman, Kansas, 67118 United States","-97.872223","37.473061"," Kingman","",""
"Union Valley Cemetery","Canville"," Kansas"," United States","Brown Road Canville, Neosho, Kansas, 66720 United States","-95.507362","37.645048"," Neosho","",""
"Ununda Cemetery","Robinson"," Kansas"," United States","2400-2458 Raccoon Rd Robinson, Brown, Kansas, 66532 United States","-95.414618390214","39.858461772546"," Brown","",""
"Union Chapel Cemetery","Winfield"," Kansas"," United States","4627-4907 172nd Rd Winfield, Cowley, Kansas, 67156 United States","-97.07444","37.228611"," Cowley","",""
"Lutheran Cemetery","Luzerne"," Iowa"," United States","1573-1579 County Trunk Road E68 Luzerne, Benton, Iowa, 52257 United States","-92.184998","41.89917"," Benton","",""
"Union Chapel Cemetery","Lafayette"," Kansas"," United States","Quivira Road Lafayette, Chautauqua, Kansas, 67361 United States","-96.209452390219","37.227978293962"," Chautauqua","",""
"Kennerlys Chapel Cemetery","Lewisburg"," Kentucky"," United States","Kennerly Chapel Rd Lewisburg, Logan, Kentucky, 42256 United States","-86.961257556549","36.971618277995"," Logan","",""
"Union Town Cemetery","Topeka"," Kansas"," United States","2026-2236 NW Douglas Rd Topeka, Shawnee, Kansas, 66615 United States","-95.937445207098","39.084566968133"," Shawnee","",""
"Kenney Cemetery","Paris"," Kentucky"," United States","1200 North Middletown Road Paris, Bourbon, Kentucky, 40361 United States","-84.194690574266","38.195679065252"," Bourbon","",""
"Keneseth Israel","Louisville"," Kentucky"," United States","651 Locust Lane Louisville, Jefferson, Kentucky, 40217 United States","-85.742143","38.207772"," Jefferson","",""
