"name","city","state","country","address","Longitude","Latitude","Municipalities","Website",""
"Leszno, Cmentarz Parafialny","Leszno"," Greater Poland Voivodeship"," Poland","1 Kakolewska Leszno, Leszno, Greater Poland Voivodeship, 64-100 Poland 
                         
                    ","16.594626120377","51.846366047759"," Leszno","http://www.leszno.interbit.pl/cmentarz1.htm",""
"Leszno, Cmentarz Parafialny w Gronowie","Leszno"," Greater Poland Voivodeship"," Poland","Kresowa Leszno, leszczynski, Greater Poland Voivodeship, 64-100 Poland","16.595908","51.864643"," leszczynski","",""
"Szczesne, Cmentarz Komunalny","Szczesne"," Masovian Voivodeship"," Poland","17 Bukietowa Szczesne, Powiat Grodziski, Masovian Voivodeship, 05-825 Poland","20.642373","52.08604607378"," Powiat Grodziski","",""
"Torun Cmentarz parafialny Sw.Piotra i Pawla (nowy)","Torun"," Kuyavian-Pomeranian Voivodeship"," Poland","9 Akacjowa Torun, Torun, Kuyavian-Pomeranian Voivodeship, 87-100 Poland","18.5787","52.98772"," Torun","",""
"Slomczyn Cmentarz Parafialny sw. Zygmunta","Obory-Lyczyn"," Masovian Voivodeship"," Poland","90 Zwirowa Obory-Lyczyn, Powiat Piaseczynski, Masovian Voivodeship, 05-520 Poland 
                         
                    ","21.164335","52.061857"," Powiat Piaseczynski","http://www.swzygmunt.knc.pl/PLACEs/HTMs/SLOMCZYNcemetary_01.htm",""
"Torun Cmentarz Parafialny","Torun"," Kuyavian-Pomeranian Voivodeship"," Poland","49 Turystyczna Torun, Torun, Kuyavian-Pomeranian Voivodeship, 87-100 Poland","18.687803","53.012484"," Torun","",""
"Torun cm. komunalny nr 2 im. Ofiar II Wojny Swiatowej","Torun"," Kuyavian-Pomeranian Voivodeship"," Poland","138 Grudziadzka Torun, Torun, Kuyavian-Pomeranian Voivodeship, 87-100 Poland","18.61074","53.03336"," Torun","",""
"Torun","Nowa Chelmza"," Kuyavian-Pomeranian Voivodeship"," Poland","1 1 Maja Nowa Chelmza, Powiat Torunski, Kuyavian-Pomeranian Voivodeship, 87-140 Poland","18.63992","53.190178"," Powiat Torunski","",""
"Torun cm. ewangelicki","Torun"," Kuyavian-Pomeranian Voivodeship"," Poland","313 Poznanska Torun, Torun, Kuyavian-Pomeranian Voivodeship, 87-100 Poland","18.571936","52.978579"," Torun","",""
"Sucha Beskidzka Cmentarz","Sucha Beskidzka"," Lesser Poland Voivodeship"," Poland","1 Cmentarna Sucha Beskidzka, Powiat Suski, Lesser Poland Voivodeship, 34-200 Poland","19.59841","49.73835"," Powiat Suski","",""
"Sulkowice Cmentarz","Sulkowice"," Lesser Poland Voivodeship"," Poland","10 Tysiaclecia Sulkowice, Powiat Myslenicki, Lesser Poland Voivodeship, 32-440 Poland","19.7965859999999","49.842342"," Powiat Myslenicki","",""
"Sloszewy cmentarz ewangelicki rodowy ","Wymokle"," Kuyavian-Pomeranian Voivodeship"," Poland","Wymokle, Powiat Brodnicki, Kuyavian-Pomeranian Voivodeship, 87-325 Poland","19.251746311776","53.213632939284"," Powiat Brodnicki","",""
"Tomaszewo Cmentarz ewangelicki","Tomaszewo"," Kuyavian-Pomeranian Voivodeship"," Poland","13A Tomaszewo, Powiat Lipnowski, Kuyavian-Pomeranian Voivodeship, 87-600 Poland","19.214084611377","52.802882766918"," Powiat Lipnowski","",""
"Szczutowo Cmentarz","Szczutowo"," Masovian Voivodeship"," Poland","114d 3 Maja Szczutowo, Powiat Sierpecki, Masovian Voivodeship, 09-227 Poland","19.575747","52.934086"," Powiat Sierpecki","",""
"Strzegowa Cmentarz","Strzegowa"," Lesser Poland Voivodeship"," Poland","Strzegowa, Powiat Olkuski, Lesser Poland Voivodeship, 32-340 Poland","19.71019","50.424844"," Powiat Olkuski","",""
"Stryszawa Cmentarz parafialny","Stryszawa"," Lesser Poland Voivodeship"," Poland","402C Stryszawa Stryszawa, Powiat Suski, Lesser Poland Voivodeship, 34-205 Poland","19.523756","49.710526"," Powiat Suski","",""
"Stary Wisnicz, cmentarz parafialny i cmentarz z I. wojny sw.","Stary Wisnicz"," Lesser Poland Voivodeship"," Poland","Trasa Zarmek Stary Wisnicz, Powiat Bochenski, Lesser Poland Voivodeship, 32-720 Poland","20.477826162758","49.920500084421"," Powiat Bochenski","",""
"Strumiany, Cmentarz Parafialny","Mala Wies"," Lesser Poland Voivodeship"," Poland","Centralna Mala Wies, Powiat Wielicki, Lesser Poland Voivodeship, 32-002 Poland","20.101855","50.007593"," Powiat Wielicki","",""
"Str�za, Cmentarz Parafialny","Str�za"," Lesser Poland Voivodeship"," Poland","S7 Str�za, Powiat Myslenicki, Lesser Poland Voivodeship, 32-431 Poland","19.915777187423","49.79419964935"," Powiat Myslenicki","",""
"Stary Sacz Cmentarz Stary","Stary Sacz"," Lesser Poland Voivodeship"," Poland","63 Jana Iii Sobieskiego Stary Sacz, Powiat Nowosadecki, Lesser Poland Voivodeship, 33-340 Poland","20.638052","49.557594"," Powiat Nowosadecki","",""
"Str�zna Cmentarz komunalny","Str�zna"," Lesser Poland Voivodeship"," Poland","3 Maja Str�zna, Powiat Gorlicki, Lesser Poland Voivodeship, 38-350 Poland","20.9765522344627","49.691208826952"," Powiat Gorlicki","",""
"Torun cmentarz rzymskokatolicki dawnej wsi Rubinkowo","Torun"," Kuyavian-Pomeranian Voivodeship"," Poland","17d Jodlowa Torun, Torun, Kuyavian-Pomeranian Voivodeship, 87-100 Poland","18.652048","53.027774"," Torun","",""
"Kwiatkowice, cmentarz","Kwiatkowice"," Lower Silesian Voivodeship"," Poland","55 Kwiatkowice, Powiat Legnicki, Lower Silesian Voivodeship, 59-230 Poland","16.40306637469","51.276890035947"," Powiat Legnicki","",""
"Torun Centralny Cmentarz Komunalny ","Torun"," Kuyavian-Pomeranian Voivodeship"," Poland","192 Grudziadzka Torun, Torun, Kuyavian-Pomeranian Voivodeship, 87-100 Poland 
                         
                    ","18.620762123032","53.045831426197"," Torun","http://torunskiecmentarze.pl/316/cmentarz-komunalny1",""
"Kuznica Czeszycka, cmentarz","Kuznica Czeszycka"," Lower Silesian Voivodeship"," Poland","45 Stara Huta Kuznica Czeszycka, Powiat Milicki, Lower Silesian Voivodeship, 56-320 Poland","17.496938514938","51.489172307279"," Powiat Milicki","",""
"Kuznczysko cmentarz","Kuzniczysko"," Lower Silesian Voivodeship"," Poland","19 Lipowa Kuzniczysko, Powiat Trzebnicki, Lower Silesian Voivodeship, 55-100 Poland","17.184448","51.374479"," Powiat Trzebnicki","",""
"Kunice, cmentarz","Kunice"," Lower Silesian Voivodeship"," Poland","Legnicka Kunice, Powiat Legnicki, Lower Silesian Voivodeship, 59-216 Poland","16.238474545453","51.22261912884"," Powiat Legnicki","",""
"Ledyczek, cmentarz ","Ledyczek"," Greater Poland Voivodeship"," Poland","1 Tadeusza Kosciuszki Ledyczek, Powiat Zlotowski, Greater Poland Voivodeship, 64-965 Poland","16.963337219574","53.537386871623"," Powiat Zlotowski","",""
"Kul�w, cmentarz wyznaniowy","Kul�w"," Lower Silesian Voivodeship"," Poland","Dojazd Pozarowy 18 Kul�w, Powiat Glogowski, Lower Silesian Voivodeship, 67-240 Poland","16.099751158061","51.751726764859"," Powiat Glogowski","",""
"Strysz�w Kaplica Cmentarna Rzymskokatolicka ","Strysz�w"," Lesser Poland Voivodeship"," Poland","Strysz�w, Powiat Wadowicki, Lesser Poland Voivodeship, 34-146 Poland","19.629497837094","49.823245545408"," Powiat Wadowicki","",""
"Ledyczek, Stary Cmentarz","Ledyczek"," Greater Poland Voivodeship"," Poland","10 Tadeusza Kosciuszki Ledyczek, Powiat Zlotowski, Greater Poland Voivodeship, 64-965 Poland","16.962001","53.536697"," Powiat Zlotowski","",""
